PointArng,TriangleSize,Extension,Spread,Limit,PerpSym,ParallelSym,OrthoNorm,Volume,GraspIt_Volume,GraspIt_Epsilon,Energy,Turk_SuccRate,Pysical_Test,Turk_LikeRate,Turk_SuccCnt,Turk_SuccStderr,Turk_LikeCnt,Turk_LikeStderr
0.769590226,37.7729286,0.001338,0.096,0.478419767,0.080970061,0.170336983,2.912098493,0.140455979,0.257564764,0.001127281,28.4518264,0.5625,0,0.65,20,0.254886456,20,0.489360485
0.935647896,74.64502355,0.0172305,0.382,0.485786367,0.201933385,0.027633377,1.447273542,0.203142484,2.175943927,0,28.22720197,0.625,0.2,0.65,20,0.29801978,20,0.489360485
0.69419317,18.54201652,0.014226501,0.169,0.589055191,0.111751546,0.079110869,1.517783346,0.22647448,6.068509686,0,14.15526953,0.854166667,1,0.833333333,12,0.167139481,12,0.389249472
0.936344677,63.80313236,0.000266,0,0.473372281,0.148706059,0.05788592,1.548630629,0.054903374,1.566353467,0,38.36075052,0.576923077,1,0.615384615,13,0.277350098,13,0.506369684
0.893577004,90.19532309,0.297433508,0.242,0.415394408,0.110526724,0.039854638,1.365222384,0.191812879,1.627635741,0.00393275,36.09990475,0.447368421,1,0.263157895,19,0.229415734,19,0.452413928
0,0,0.705006519,0.088,0.365328809,0.13459875,0.077303286,1.455146474,0.175455159,5.018900839,0,30.68059425,0.516666667,0,0.333333333,15,0.25819889,15,0.487950036
0.733161611,27.79661917,0.063318502,0.083,0.52248295,0.190716379,0.078457815,1.738136829,0.22705716,6.854585949,0,12.44982216,0.775,1,0.9,10,0.141911553,10,0.316227766
0,0,0.249840508,0.123,0.528894621,0.007002301,0.198140468,1.557140617,0.165322712,1.280151244,0.00234115,28.13949871,0.691176471,0,0.705882353,17,0.272852578,17,0.469668218
0.967168411,25.95873299,0.0075915,0,0.532441503,0.232935885,0.004493695,1.357348655,0.171881929,1.478726268,0,15.72296821,0.833333333,1,0.916666667,12,0.162834737,12,0.288675135
0.938998187,34.97282314,0.0105495,0,0.499701057,0.246833231,0.009775763,1.612734301,0.146758572,0.257491592,0,20.37594037,0.727272727,1,0.818181818,11,0.261116484,11,0.404519917
0.798743378,53.1339614,0.0007445,0.007,0.461503869,0.118179353,0.218539249,1.795516837,0.065984277,0.458007589,0.000994648,38.98976699,0.4,1,0.4,10,0.293446948,10,0.516397779
0.910762798,21.68487029,0.016134501,2.22E-16,0.547856796,0.288906999,0.097353957,1.364269226,0.187447062,0.129880108,0,13.37096004,0.763888889,1,0.944444444,18,0.218151024,18,0.23570226
0,0,2.560932833,1.477779035,0.609990102,0.134995182,0.497712559,2.56191732,0.01865418,0,0,46.90097722,0.041666667,0,0,6,0.102062073,6,0
0.860355597,79.6908173,0.065971502,1.571400165,0.4808753,0.168511583,0.227380242,1.599354752,0.19573579,0.914368319,0,32.79457358,0.625,0.9,0.5,12,0.168549966,12,0.522232968
0.758567468,90.03762914,0.212096007,1.419416863,0.449089784,0.140166065,0.224647617,1.716905737,0.310226892,6.29669303,0,30.69496054,0.678571429,1,0.5,14,0.206355076,14,0.518874522
0.769762103,20.26308523,0.0080745,0.178177868,0.584007705,0.166140498,0.05121255,1.671130484,0.222315581,2.335814937,0,12.66895774,0.8125,1,1,16,0.144337567,16,0
0,0,1.716178283,1.922804653,0.667422301,0.350659788,0.149324608,2.51261457,0.077974555,0,0,44.1485236,0.05,0,0,10,0.105409255,10,0
0.162800276,0.172002361,0.0070985,0.007,0.708284981,0.002804832,0.066990471,1.880198777,0.024867664,0.839041184,0,41.70064553,0.566666667,1,0.533333333,15,0.371611676,15,0.516397779
0.789602285,17.75721475,0.759549521,0.1722,0.58632682,0.149030237,0.291821707,1.853545487,0.038922426,2.814029209,0.004100536,39.08162091,0.589285714,1,0.357142857,14,0.303934818,14,0.497245158
0.859941161,30.89773324,0.128008503,0.0345,0.566409715,0.077046857,0.251604385,1.696028786,0.069551652,4.0711055,0,39.98557277,0.71875,1,0.875,8,0.20863074,8,0.353553391
0.70851985,62.3400223,0.153150005,0.29315,0.478829022,0.139593121,0.211984981,1.761033697,0.071552041,13.22276092,0,43.25810414,0.5,0.4,0.6,10,0.288675135,10,0.516397779
0.511434875,12.76398579,0.197529506,0.176922,0.618930847,0.049613563,0.226455917,1.442674272,0.080523332,1.247502548,0,29.50924382,0.875,1,1,10,0.176776695,10,0
0,0,0.161884504,0.00707,0.633936885,0.055903472,0.098269407,1.858562032,0.018982154,0.435222364,0,44.99549849,0.484375,1,0.625,16,0.322344924,16,0.5
0.800045264,28.76932217,0.045048501,0.263036,0.552631444,0.061105695,0.247300519,1.606066324,0.08526476,3.619305297,0,35.92793373,0.725,1,0.85,20,0.267788212,20,0.366347549
0,0,0.944462029,0.54095,0.423852357,0.138099174,0.441457329,2.920068812,0.140963923,0.016304982,0.000309391,31.93540461,0.583333333,1,0.291666667,24,0.309862054,24,0.464305621
0.781368541,50.95011104,0.328952011,1.4934,0.59273849,0.041585705,0.418281926,1.684276122,0.076900808,0.811308534,0,29.55257006,0.519230769,0.3,0.153846154,13,0.259437261,13,0.375533808
0.812412394,48.30287427,0.34340601,1.8184,0.599013742,0.03684419,0.435175159,1.538476617,0.041499826,3.216774748,0,41.66139016,0.166666667,0.3,0,6,0.129099445,6,0
0.796225024,23.21301556,0.033868501,0,0.549630237,0.144729524,0.186998469,1.580746456,0.086552637,0.2273319,0,32.58070531,0.75,1,0.909090909,11,0.273861279,11,0.301511345
0.333926339,2.804478408,0.118219505,0,0.870895862,0.052878071,0.070405374,1.525760642,0.015906689,0.589052966,0,42.34078656,0.590909091,1,0.818181818,11,0.340454242,11,0.404519917
0.191270844,1.807932187,0.105885504,2.22E-16,0.769946154,0.109734906,0.082280972,1.487492989,0.037577906,0.011171039,0,33.16965931,0.75,1,0.833333333,6,0.273861279,6,0.40824829
0.732902849,44.38894275,0.146178505,0.0993,0.47159884,0.075286466,0.165088741,1.458811653,0.028253842,0.453832161,0,45.49338648,0.458333333,0,0.583333333,24,0.343152478,24,0.503610155
0.856299707,54.33422411,0.031230501,0.127,0.513752165,0.037732241,0.111893143,1.534281587,0.03646629,0.626371779,0,44.96200528,0.53125,1,0.625,16,0.286865241,16,0.5
0,0,0.230031507,0.193,0.796547767,0.0870898,0.023396402,1.372983157,0.025289586,0.000476814,0,38.97059827,0.465909091,1,0.5,22,0.320856875,22,0.511766316
0.687722111,15.92463504,0.062862002,0.0935,0.600377928,0.081382498,0.05037862,1.526310479,0.044212345,0.119769993,0,41.62634266,0.75,1,1,12,0.213200716,12,0
0.319780017,3.534429199,0.034023501,0.0107,0.630390003,0.044871654,0.159694815,1.622386443,0.00973143,0.127006076,0,49.16164798,0.476190476,0,0.476190476,21,0.352710592,21,0.511766316
0.138963469,0.982844829,0.151798505,1.33E-15,0.77308378,0.087612784,0.003429172,1.348787921,0.013384687,0.010425672,0,37.08503198,0.73,1,0.88,25,0.296858552,25,0.331662479
0.124018413,0.999694857,0.072150002,0.1825,0.752211746,0.088553374,0.069443253,1.471651097,0.033820621,0.138167744,0,31.54132641,0.729166667,1,0.75,12,0.270906167,12,0.452267017
0.789572186,38.93483068,0.283542009,1.512,0.593011327,0.051386397,0.389292919,1.511087632,0.106988096,0.480351338,0,19.63298604,0.557692308,1,0,13,0.308792105,13,0
0.85713236,106.2645833,0.0014345,0.2106,0.419759801,0.135603338,0.321477501,1.688231913,0.190589264,4.345730682,0.000276566,33.31244559,0.367647059,0,0.294117647,17,0.30768347,17,0.469668218
0.059805809,0.073747419,0.055334002,0.01067,0.72410953,0.099742749,0.007924853,1.623132818,0.039601117,0.012411246,0,32.26921789,0.694444444,1,0.833333333,18,0.278593573,18,0.383482494
0.702958935,46.56596315,0.0090285,0.0506,0.429718353,0.137901238,0.396583443,2.56191732,0.071383963,5.59437697,0.001211515,39.20489716,0.733333333,1,0.733333333,15,0.220928775,15,0.457737708
0.152607071,3.212791566,1.002941757,0.243,0.707120092,0.128131766,0.090216063,1.37075573,0.041553121,2.679295617,0,39.46610661,0.473684211,1,0.473684211,19,0.275059802,19,0.512989176
0.393262585,3.720544364,0.042728001,0,0.672543327,0.112667864,0.103448464,1.573586868,0.045264704,0.020548306,0,30.77573504,0.854166667,1,0.833333333,12,0.225084159,12,0.389249472
0.868657031,39.20451252,0.032419501,0.0734,0.519345324,0.089586514,0.187587353,1.559557877,0.0619181,0.304173125,0,37.93353427,0.681818182,1,1,11,0.25226249,11,0
0.731945852,42.0112493,0.182048005,0,0.519208905,0.112055822,0.25561333,1.60346809,0.067768427,0.358274016,0,38.9837516,0.796875,0,0.9375,16,0.208541563,16,0.25
0,0,1.1737374,0.485,0.607261731,0.136375163,0.438412687,1.804520953,0.062239289,0.852418438,0,34.77527131,0.366666667,0.7,0.266666667,15,0.208452347,15,0.457737708
0,0,0.087776002,2.22E-16,0.138601221,100,100,2.150190328,0.012193604,0,0,45.79178243,0.147058824,1,0.117647059,17,0.217565068,17,0.332105582
0.279214919,5.53344865,0.002786,0,0.61865801,0.051014628,0.142425179,1.917201224,0.019027108,0.086705819,0,41.89278231,0.5,1,0.529411765,17,0.279508497,17,0.514495755
0,0,1.287449304,0,0.564699152,0.127385138,0.141262511,1.643754937,0.000941436,0.001172188,0,47.31787407,0.321428571,0,0.357142857,14,0.301096896,14,0.497245158
0.828487879,19.64463544,0.041311501,0.0793,0.586053983,0.117288901,0.155097705,1.558156864,0.044342946,0.105100819,0,36.74999465,0.730769231,1,0.615384615,13,0.330112646,13,0.506369684
0,0,0.070885502,0.157,0.775948569,0.012243541,0.010698328,1.392971771,0.022458881,0.426176349,0,40.56407183,0.464285714,1,0.5,14,0.274862603,14,0.518874522
0,0,0.034443501,0.1486,0.771310339,0.090253662,0.001541354,1.539288169,0.018870856,0.000699791,0,37.37855619,0.821428571,0,0.928571429,14,0.228468383,14,0.267261242
0.781645128,28.07071287,0.128505505,0.0105,0.550175911,0.094312475,0.252443915,1.413695754,0.088669028,1.445295016,0,29.04390035,0.738095238,1,0.714285714,21,0.267817457,21,0.46291005
0.404741929,5.752212844,0.115858504,4.44E-16,0.691641921,0.084917103,0.055542607,1.524666421,0.047068735,0.250618413,0,26.77937776,0.825,1,1,10,0.120761473,10,0
0.576474555,10.62502085,0.042392002,0.0074,0.610882154,0.12149081,0.13952973,1.534309234,0.05865076,0.025741959,0,36.23615836,0.859375,1,1,16,0.203485257,16,0
0.544422181,11.89569408,0.091374503,0,0.606380343,0.15775351,0.169512042,1.497717724,0.07541078,0.053249047,0,36.36681625,0.822916667,1,0.958333333,24,0.116076405,24,0.204124145
0.511839745,32.20683384,0.019230501,1.072,0.529849551,0.086842966,0.288918659,1.728248994,0.110428464,9.453087973,0,34.44615402,0.464285714,1,0,14,0.323103086,14,0
0.160043398,0.363307752,0.075909503,0,0.733931663,0.112677672,0.090666103,1.542289638,0.043823078,0.002908833,0,32.29090896,0.75,1,0.916666667,12,0.213200716,12,0.288675135
0,0,0.0060125,0.0107,0.826150586,0.044169833,0.175173153,1.550806835,0.003404749,0.010457327,0,46.5450685,0.776315789,0,0.894736842,19,0.20232566,19,0.315301768
0,0,0.381626012,0.169,0.714014559,0.109620375,0.114616394,1.24880279,0.033201288,1.147020281,0,43.52615421,0.617647059,1,0.647058824,17,0.354850839,17,0.492592183
0.444237927,4.707564576,0.034346002,0.1846,0.654536082,0.026177433,0.158746782,1.609649541,0.048123336,0.789950093,0,31.43516143,0.825,1,0.9,10,0.168737139,10,0.316227766
0.743635728,66.85507152,0.076425502,0.182,0.448816947,0.103087335,0.274136068,1.230447901,0.037282639,0.839686057,0.000425286,40.54550099,0.2,1,0,5,0.111803399,5,0
0.725685449,59.77666855,0.038803501,0.07,0.461640288,0.094318391,0.269219041,1.264773177,0.042994916,1.283678498,0.001678863,38.62251714,0.535714286,1,0.928571429,14,0.237315573,14,0.267261242
0.749809165,36.38581412,0.094464503,0.1588,0.516616953,0.12030107,0.183696683,1.442954609,0.059961496,0.30254799,0,39.77855652,0.522727273,1,0.636363636,11,0.207802354,11,0.504524979
0.642038286,14.48013429,0.076296503,0,0.59928658,0.176852157,0.220569741,1.383491736,0.083815651,0.129922806,0,28.30587323,0.833333333,1,0.888888889,18,0.148522131,18,0.323380833
0,0,0.176751506,0.0915,0.660811334,0.080479545,0.085147891,1.501439719,0.044036532,0.930196921,0,36.17022399,0.75,1,0.9,10,0.166666667,10,0.316227766
0,0,1.057848534,0.0648,0.397250744,0.008353862,0.237771628,1.989416642,0.000350121,0,0,50.18619554,0.203125,0.8,0.3125,16,0.208541563,16,0.478713554
0.878373458,3.815901011,0.563114017,0.0522,0.517571884,0.221186749,0.337315447,1.983460775,0.015512324,0.277861785,0,44.40130451,0.35,1,0.3,10,0.268741925,10,0.483045892
0.676403177,14.70125185,0.049269501,0,0.600105091,0.123910468,0.142829646,1.592846452,0.058923901,0.102768294,0,33.89339085,0.826923077,1,1,13,0.213712604,13,0
0.955836707,25.81314305,0.494988515,0.0193,0.566546134,0.086298183,0.442031455,1.52970924,0.088607309,2.673768919,0,33.13545217,0.428571429,1,0.285714286,14,0.301096896,14,0.468807231
0.671201216,37.5804486,0.005642,0,0.47255377,0.062434987,0.408185435,2.914706709,0.049223752,6.233672145,0.001603869,34.51449322,0.703125,1,0.4375,16,0.208541563,16,0.512347538
0.934484624,62.45184548,0.021924501,0.62439,0.495472082,0.06166487,0.36458496,2.935265136,0.137216818,2.40609492,0,35.70097638,0.519230769,1,0.307692308,13,0.278790888,13,0.480384461
0.716539978,27.62658069,0.034350001,2.22E-16,0.543491403,0.048617346,0.006038489,1.563540107,0.026452957,0.369141667,0,39.69090211,0.566666667,0,0.533333333,15,0.274945882,15,0.516397779
0,0,1.543686047,0.005065599,0.471053166,0.14487425,0.316879706,3.073442347,0.078083504,0.481639148,0,33.50042989,0.113636364,0.1,0,11,0.130558242,11,0
0.951988847,88.10968915,0.181809506,1.575999767,0.471326003,0.02850175,0.365916238,3.073201368,0.141561619,1.099743343,0,36.70854723,0.763888889,1,0.611111111,18,0.181339425,18,0.501631326
0.789063772,18.74745167,0.033174001,0.710676254,0.583189194,0.051123552,0.113497947,1.840172812,0.054757059,0.088032905,0,40.66053664,0.4375,0.3,0,8,0.395284708,8,0
0,0,2.642796265,2.866853985,0.377396517,0.312137042,0.49999422,2.750415409,0.001744623,0.000993221,0,43.61803315,0.138888889,0,0,9,0.131761569,9,0
0,0,1.076862534,2.22E-16,0.220315917,0.285072292,0.001466028,1.240519937,0.000209863,0,0,40.07980584,0.361111111,0,0.111111111,9,0.282597083,9,0.333333333
