PointArng, TriangleSize, Extension, Spread, Limit, PerpSym, ParallelSym, OrthoNorm, Volume,GraspIt_Volume,GraspIt_Epsilon,GraspIt_ContactEnergy,GraspIt_AutograspQuality,Succ_Rate
0.923554253,0.000145322,0.030231501,0,0.746967212,0.0001332,0.000163102,1.546855997,1.10E-05,0.000505,-2.00E+05,68.0223,2.00E+07,0
0.909720855,7.22E-05,0.015864001,0,0.916095867,0.000135093,0.000145363,1.630661177,4.26E-06,0.00027,-2.00E+05,22.7436,2.00E+07,1
0.848401271,2.27E-05,0.0008505,0,0.93710432,0.000106326,0.000149248,1.392124162,1.90E-06,0.000283,-2.00E+05,20.041,2.00E+07,1
0.665682184,2.24E-05,0.0012705,0,0.941560658,0.00012735,0.000150325,1.521843771,1.85E-06,0.000202,-2.00E+05,19.6439,2.00E+07,1
0.52972586,6.67E-05,0.0058445,0.022,0.942621691,0.000117553,0.000131929,1.626610212,5.22E-06,0.000241,-2.00E+05,18.9402,2.00E+07,1
0.943516361,1.44E-07,0.043806501,0.378,0.810841397,0.000131749,0.000156461,1.559555818,1.56E-05,0.000857,-2.00E+05,33.9613,2.00E+07,1
0.888614499,0.000247479,0.114616503,1.56,0.823149379,0.00013711,0.000139498,3.060184375,2.92E-05,0.000583,-2.00E+05,37.6639,2.00E+07,1
0.669181017,3.85E-05,0.000398,0,0.928616056,0.000130632,0.00014171,1.603903385,3.77E-06,0.000433,-2.00E+05,19.9124,2.00E+07,1
0.707057135,0.00015371,0.026100501,0.039,0.727868619,0.000101687,0.000154043,1.628612922,3.24E-05,0.000341,0.014,27.4005,-1.41165,1
0.823924196,0.000113059,0.0060515,0.002,0.719804768,0.000128933,0.000157284,1.752044667,3.36E-05,0.000698,-2.00E+05,43.4303,2.00E+07,1
0.882888655,1.04E-05,0.047848502,0.463,0.814236703,0.00010419,0.000155868,1.569725234,2.24E-05,0.000526,0.00274,29.3125,-0.289342,1
0.753312026,0.000292333,0.000866,0.302,0.746967212,0.000132753,0.000154274,1.074174977,1.45E-05,0.000564,-2.00E+05,59.2275,2.00E+07,1
0.696759461,4.95E-05,0.003146,0.081,0.92904047,0.000128565,0.000145608,1.533831092,4.59E-06,0.000225,-2.00E+05,19.6785,2.00E+07,1
0.575329727,3.83E-05,0.0019845,0.028,0.939014179,0.000128008,0.000141139,1.603737731,3.18E-06,0.000255,-2.00E+05,19.9748,2.00E+07,1
0,0,0.554250102,1.07,0.827555703,0.000295,0.0006,1.589749167,0,2.05E-05,-2.00E+05,66.1036,2.00E+07,1
0.64613584,0.000101859,0.020744,0,0.906334364,0.000131562,0.000130186,1.677663237,1.17E-05,0.00171,-2.00E+05,19.2751,2.00E+07,1
0.953642279,2.98E-06,0.0011585,0.095,0.729354064,0.000122697,0.000142005,1.595287377,3.91E-05,0.0014,-2.00E+05,42.2084,2.00E+07,0.7
0.71524105,0.000343542,0.197410507,0.044,0.678000069,0.000128613,0.000148091,1.674497971,8.73E-06,0.000764,0.0177,45.761,-1.79015,1
0.825526626,1.46E-05,0.018288501,0.051,0.821451726,9.83E-05,0.000155182,1.353688738,5.22E-06,0.00248,-2.00E+05,22.1854,2.00E+07,1
0.971546051,8.95E-05,0.060724501,0.004,0.898270513,0.000138709,0.000133825,1.579018798,9.57E-06,0.00123,-2.00E+05,24.0717,2.00E+07,1
0.540121176,8.11E-05,2.85E-05,2.22E-16,0.950473336,0.000119069,0.000128298,1.662567194,8.24E-06,0.000216,-2.00E+05,18.7491,2.00E+07,1
0.604452175,7.09E-06,0.0008345,0.045,0.959173805,0.000115622,0.000152798,1.555098524,4.39E-07,0.000272,-2.00E+05,19.0521,2.00E+07,1
0.581796445,3.99E-05,0.0005795,0,0.944319344,0.000129482,0.000143984,1.572502571,2.94E-06,0.000173,-2.00E+05,19.1946,2.00E+07,1
0.917188896,0.000101995,0.199839508,0.08,0.843096799,0.000109818,0.000163556,1.595643564,1.86E-06,0.00256,0.0252,32.539,-2.59756,1
0.6958691,3.57E-05,0.002888,0.013,0.931799155,0.000119256,0.000142543,1.565976667,2.25E-06,0.000238,-2.00E+05,19.192,2.00E+07,1
0.944743673,0.000146925,0.023235501,0,0.815297735,0.000124037,0.000165124,1.563349681,6.33E-06,0.000487,-2.00E+05,31.1625,2.00E+07,1
0.882250755,0.00013308,0.204621506,0.016,0.726170965,0.000144336,0.000134537,1.568096408,1.06E-06,0.00175,-2.00E+05,29.9029,2.00E+07,1
0.750294314,0.000126255,0.0052115,0.093,0.911215116,0.000109515,0.000171915,1.555280193,5.19E-07,0.000263,-2.00E+05,21.5137,2.00E+07,1
0.912348095,0.000381463,0.021834501,0.194,0.758638575,0.000116669,0.000154161,1.458836653,2.64E-05,0.00134,-2.00E+05,40.7101,2.00E+07,1
0.733599495,2.18E-06,0.0023465,0.087,0.911851735,0.000103562,0.000155753,1.508638505,2.14E-06,0.000227,-2.00E+05,20.7775,2.00E+07,1
0.777836089,0.00014366,0.165298505,0,0.741662047,0.000124058,0.000149003,1.764789407,2.16E-05,0.00053,-2.00E+05,28.1838,2.00E+07,0.4
0.850982958,0.000171917,0.0159315,0.242,0.777312755,0.00012964,0.000155333,1.611384138,8.75E-06,0.000472,-2.00E+05,77.8672,2.00E+07,0
0.677514006,2.22E-05,0.0024125,0.0922,0.939438592,0.000114816,0.00015126,1.487222019,1.90E-06,0.000544,-2.00E+05,20.0913,2.00E+07,1
0,0,1.234540538,0.092,0.570411325,0.000142749,0.000200712,1.602351009,5.87E-05,0.00726,0.021,43.3489,-2.31898,0
0.859343753,3.60E-05,0.0050135,0,0.897421687,0.000137437,0.000142186,1.603655613,3.01E-06,0.000165,-2.00E+05,20.7204,2.00E+07,1
0.973854184,0.000145975,0.0003365,0,0.798109001,0.000115596,0.000146916,1.581717393,1.99E-05,0.000378,-2.00E+05,28.0766,2.00E+07,1
0.674674485,0.000282741,0.295984509,0.007,0.677363449,0.000118335,0.000149852,1.675491697,2.36E-06,0.00097,0.018,42.005,-1.82657,1
0.706762565,0.000139496,2.60E-05,0,0.734447023,0.000127322,0.000142478,1.555305148,2.20E-05,0.000269,0.0154,49.7954,-1.54617,1
0.868971115,4.93E-06,0.086688002,0.629020399,0.871532483,0.000134783,0.000151702,1.051787171,3.47E-06,0.00203,-2.00E+05,26.7912,2.00E+07,1
0.00417196,5.45E-07,0.0057705,3.147464141,0.895724034,0.000118825,0.000155991,1.555531299,2.18E-06,2.10E-07,-2.00E+05,20.1151,2.00E+07,1
0.27065164,9.55E-06,0.0233865,2.94466822,0.753757823,0.000143015,0.000136845,1.791500176,1.22E-06,0.000525,-2.00E+05,24.6416,2.00E+07,1
0.792273883,0.0001134,0.016586,0.032019085,0.92458413,0.000109302,0.000171623,1.404481654,2.91E-07,0.000426,-2.00E+05,21.5856,2.00E+07,1
0,0,0.109544245,1.674459954,1.111983819,0.000295,0.0006,1.851643824,0,0,-1.00E+05,243.503,1.00E+07,0
0.804355584,8.20E-05,0.074746502,0.055,0.842884592,0.000169809,0.000159852,1.196910382,1.85E-06,0.000491,-2.00E+05,21.5038,2.00E+07,1
0.587396129,1.35E-05,0.0019595,0.409,0.910790702,0.000167068,0.000157059,1.581977267,3.08E-06,0.000193,-2.00E+05,20.8716,2.00E+07,1
0.925845017,0.000123452,0.087384502,0.163,0.7401766,0.000125281,0.000152044,1.538804543,2.12E-05,0.00119,-2.00E+05,27.0692,2.00E+07,1
0.664712381,0.000141719,0.067531502,0.134,0.767126838,0.00020773,0.000134653,1.863685134,1.43E-05,0.000753,-2.00E+05,30.7963,2.00E+07,1
0,0,0.460255512,0.186,0.618157809,0.000168519,0.000189588,1.517566518,7.82E-06,0.00174,0.0178,31.4753,-1.83111,1
0.907911543,2.15E-05,0.100918504,0.149,0.834608535,0.00011204,0.000160305,1.504564788,6.70E-06,0.000115,-2.00E+05,29.1848,2.00E+07,1
0.752913863,0.000255425,0.115983504,0.032,0.786649845,0.000163113,0.000168745,1.238958731,1.60E-06,0.000648,-2.00E+05,22.9596,2.00E+07,1
0.885148668,2.06E-05,0.028374501,0.586,0.790257357,0.000180303,0.000149409,1.783075088,7.37E-05,0.000144,-2.00E+05,32.7994,2.00E+07,0.2
0.969367824,6.47E-05,0.0016595,0.016,0.846916517,0.000158687,0.000163986,1.517871165,3.99E-06,0.000117,-2.00E+05,20.7804,2.00E+07,1
0.670884671,2.13E-05,0.000806,0.197,0.864317458,0.000158775,0.000147342,1.623634833,7.40E-06,0.000165,-2.00E+05,24.0784,2.00E+07,1
0.712667732,1.36E-06,0.0003815,0.1,0.89911934,0.000136304,0.0001569,1.631858336,2.79E-06,8.86E-05,-2.00E+05,21.1667,2.00E+07,1
0.960542155,0.000104518,0.032439501,0,0.86049774,0.00015191,0.000134796,1.565618937,1.18E-05,4.85E-05,-2.00E+05,18.0947,2.00E+07,1
0.899773107,0.000202731,0.028846501,0.185,0.70601134,0.000177393,0.000154851,1.641031485,5.06E-05,0.000266,-2.00E+05,36.6399,2.00E+07,0.8
0.900825662,6.92E-05,0.0017115,0,0.896997274,0.00017063,0.000139868,1.565122577,6.64E-06,3.31E-05,-2.00E+05,18.9418,2.00E+07,1
0.853062088,4.49E-05,0.003254,2.22E-16,0.906758777,0.000133975,0.000141833,1.506094229,5.81E-06,5.56E-05,-2.00E+05,20.0478,2.00E+07,1
0.720035028,5.80E-05,0.0005595,0.186,0.90463671,0.000146379,0.000147448,1.571493439,6.32E-06,0.000149,-2.00E+05,18.8714,2.00E+07,1
0.931424475,0.000106635,0.0071765,0.02,0.879384126,0.000118954,0.000136219,1.546062375,1.28E-05,6.34E-05,-2.00E+05,21.2773,2.00E+07,1
0.707508235,0.000137493,0.010020501,0.376,0.845218865,0.000157106,0.000142096,1.715196014,1.65E-05,0.00017,-2.00E+05,23.213,2.00E+07,1
0.640550807,6.70E-05,0.0080645,0.383,0.865590697,0.000165162,0.000150183,1.563287062,9.89E-06,0.00019,-2.00E+05,20.1841,2.00E+07,1
0.724785636,7.63E-06,0.0004595,0.21,0.904848917,0.000162913,0.000149345,1.555093418,3.57E-06,0.000105,-2.00E+05,20.7726,2.00E+07,1
0.878886076,0.000106075,0.025611501,0,0.729141858,0.000194588,0.000141799,1.596877338,2.64E-05,8.10E-05,5.10E-17,38.2057,-0.00242887,0
0.871787269,0.000104329,0.224736006,2.22E-16,0.690732464,0.00019212,0.000142513,1.597941763,4.65E-06,0.000125,-2.00E+05,43.7834,2.00E+07,0
0.841036554,9.68E-05,0.0113235,0,0.856890227,0.000151265,0.000132851,1.555117202,8.98E-06,0.000358,-2.00E+05,17.5756,2.00E+07,1
0.831421508,9.33E-05,0.002144,0,0.873654548,0.000144007,0.000141971,1.573721635,1.03E-05,4.96E-05,-2.00E+05,18.5719,2.00E+07,1
0.881327566,0.000624827,0.013832,0.745,0.704950306,0.000184981,0.000146043,1.037733822,7.55E-05,0.000346,0.00612,43.9595,-0.622695,0.2
0.847011269,5.86E-06,0.0041355,0.243,0.774766276,0.000150938,0.000146419,1.555150786,1.95E-05,0.000277,-2.00E+05,25.8349,2.00E+07,0.9
0.895782587,6.90E-05,0.016462501,0.026,0.774129655,0.000174874,0.000153948,1.73296143,1.70E-05,0.000187,-2.00E+05,27.3199,2.00E+07,1
0,0,0.118743504,1.07,0.675878003,0.000162871,0.000197764,1.560308911,0.000194726,0.00133,-2.00E+05,40.7254,2.00E+07,0
0,0,0.160074005,0,0.738478948,0.000173757,0.000182819,1.764250339,6.37E-05,0.00061,-2.00E+05,24.0077,2.00E+07,1
0.905987365,0.000154012,0.000266,0,0.915034834,0.000118843,0.000125424,1.670524221,1.56E-05,5.07E-05,-2.00E+05,20.2751,2.00E+07,1
0.75187636,0.000312912,0.159882005,0.095,0.698371902,0.000139438,0.000154069,1.667336091,3.24E-06,0.000337,-2.00E+05,32.6252,2.00E+07,1
0.761397719,8.96E-05,0.036396501,0.044,0.716621668,0.000161227,0.000142858,1.55456965,2.54E-05,0.000218,0.00452,35.9566,-0.458243,1
0.87554501,0.000206635,0.023320501,0.051,0.821876139,0.000193041,0.000136694,1.286568177,2.06E-05,9.33E-05,-2.00E+05,28.0422,2.00E+07,1
0.633551362,0.000135576,0.006746,0.127,0.864317458,0.000153453,0.000140377,1.645627503,1.53E-05,0.000615,-2.00E+05,19.0355,2.00E+07,1
0.8664076,8.02E-06,0.001064,0,0.874291169,0.000127174,0.000148525,1.607437733,4.62E-06,8.69E-05,-2.00E+05,23.0493,2.00E+07,1
0.989223362,4.20E-05,0.112866505,0.031,0.848401964,0.000157754,0.000143188,1.555093418,6.65E-06,0.000372,0.0106,24.579,-1.07278,0.9
0.890364047,0.000187583,0.0026315,0.091,0.770522144,0.000166316,0.000136836,1.587395308,2.80E-05,0.000161,-2.00E+05,29.5333,2.00E+07,1
0.967586239,7.13E-05,0.220431506,0.189,0.827181304,0.000127766,0.000160029,1.567494226,4.05E-06,0.000163,-2.00E+05,34.2329,2.00E+07,1
0.624668116,2.57E-05,0.0002835,0.183,0.901453611,0.000133165,0.000147296,1.56111003,4.71E-06,0.000126,-2.00E+05,21.6342,2.00E+07,1
0.899878034,0.000132516,0.213930506,0.026,0.816358768,0.000144077,0.000151053,1.563375282,5.70E-06,0.000521,0.0159,30.4258,-1.60993,1
0.665210752,0.000187385,0.025206,0.079,0.882355019,0.000126905,0.000130482,1.28372507,2.07E-05,6.07E-05,-2.00E+05,20.5883,2.00E+07,1
0.772710309,0.000148294,0.141654504,0.016,0.832486469,0.000172755,0.000134509,1.890290196,1.78E-05,0.000523,-2.00E+05,24.0123,2.00E+07,1
0.759128137,1.23E-05,0.0013265,0.096,0.745693973,0.00018188,0.000146195,1.567228164,1.08E-05,6.59E-05,0.00962,34.9291,-0.964337,0
0.947340118,5.94E-06,0.0151055,0.382,0.750362517,0.000156185,0.000143066,1.540435473,3.54E-05,0.000769,-2.00E+05,36.4071,2.00E+07,0.2
0.907446963,0.00013731,0.0085365,0.169,0.911002909,0.000170148,0.000170431,1.658923638,1.07E-06,8.91E-05,-2.00E+05,19.5543,2.00E+07,1
0.883636694,6.56E-05,0.0005265,0,0.734659229,0.000143068,0.000142066,1.555097181,1.83E-05,9.87E-05,0.00635,53.8394,-0.638061,1
0.893306012,0.000610164,0.30925851,0.242,0.647017905,0.000156277,0.000143605,1.662306118,1.38E-05,0.000595,-2.00E+05,47.6832,2.00E+07,1
0.687254272,0.000378348,0.550614517,0.088,0.589722127,0.000164553,0.000137626,2.030400482,5.76E-06,0.0012,-2.00E+05,35.5196,2.00E+07,0
0.679506874,0.000218213,0.043993502,0.083,0.823785998,0.00013884,0.000131633,1.77098625,1.93E-05,0.000179,-2.00E+05,22.1262,2.00E+07,1
0.876617274,3.46E-05,0.176618006,0.123,0.836093981,0.000187791,0.000145829,1.365135327,6.93E-06,0.000534,0.00449,31.4129,-0.465071,0
0.979285113,6.42E-05,0.007586,0,0.819541867,0.000161063,0.000140354,1.603155339,1.00E-05,7.36E-05,-2.00E+05,22.1861,2.00E+07,1
0.832116109,0.000117517,0.0112505,0,0.765004772,0.00015315,0.000151241,1.563293394,1.98E-05,0.000112,-2.00E+05,29.704,2.00E+07,1
0.825485097,0.000199235,0.001064,0.007,0.722351247,0.000119127,0.000159237,1.633093152,4.56E-05,0.000168,-2.00E+05,52.7004,2.00E+07,1
0.961027035,0.000159796,0.0165705,2.22E-16,0.833335295,0.000167948,0.000165115,1.555426329,1.41E-06,7.59E-05,-2.00E+05,21.2635,2.00E+07,1
0,0,1.566555306,1.477779035,0.817886053,0.000295,0.0006,1.677107328,0,0,-1.00E+05,80.7849,1.00E+07,0
0.818934175,0.000543662,0.069176002,1.571400165,0.738903361,0.000188547,0.000146767,2.56448403,6.17E-05,0.000215,-2.00E+05,45.1821,2.00E+07,0.9
0.787248249,9.14E-05,0.168787505,1.419416863,0.710467678,0.000179047,0.000142415,2.470617608,4.35E-05,0.000374,-2.00E+05,38.2325,2.00E+07,1
0.77193764,9.27E-05,0.0086795,0.178177868,0.886599151,0.000150895,0.000137641,1.784176263,1.08E-05,7.99E-05,-2.00E+05,18.7764,2.00E+07,1
0,0,1.177295709,1.922804653,0.869441745,0.000295,0.0006,0.987623467,0,0,-1.00E+05,69.137,1.00E+07,0
0.147196341,3.47E-06,0.0059055,0.007,1.072067713,0.000116346,0.000142618,1.598049714,3.43E-10,1.09E-05,-2.00E+05,46.8126,2.00E+07,1
0,0,0.641591821,0.1722,0.828304399,0.000295,0.0006,2.858715508,0,0.000274,-2.00E+05,40.5258,2.00E+07,1
0.821425044,0.000107225,0.137871504,0.0345,0.870683656,0.000159747,0.000155726,1.688328303,1.66E-06,0.000208,-2.00E+05,47.4983,2.00E+07,1
0.814702595,0.000291333,0.112875503,0.29315,0.753970029,0.000146366,0.000140292,1.585003754,1.34E-05,0.000744,-2.00E+05,50.714,2.00E+07,0.4
0.678551869,0.000175541,0.177463507,0.176922,0.9364677,0.000158866,0.000130047,1.702359309,7.31E-07,0.000135,-2.00E+05,40.2348,2.00E+07,1
0,0,0.116118004,0.00707,0.979121226,0.000120479,0.000197133,1.463234913,2.19E-08,8.62E-05,-2.00E+05,49.232,2.00E+07,1
0.845854416,0.000292926,0.047034501,0.263036,0.844582244,0.00015992,0.000134024,1.698038528,2.06E-05,0.000178,-2.00E+05,40.2519,2.00E+07,1
0,0,5.70E-32,0.54095,8.25E-17,0.000295,0.0006,1.674363729,0,0.000929,-2.00E+05,38.2357,2.00E+07,1
0.708655605,8.69E-06,0.32886951,1.4934,0.915883661,0.000187664,0.000147649,3.026143555,2.58E-05,0.00051,-2.00E+05,28.3176,2.00E+07,0.3
0.839417273,0.000288944,0.336098012,1.8184,0.923523098,0.000189633,0.000146457,3.076107917,8.81E-07,0.000374,-2.00E+05,32.4526,2.00E+07,0.3
0.852226347,9.03E-06,0.030271501,0,0.837791634,0.00015874,0.000157777,1.652079505,6.00E-06,0.000117,-2.00E+05,40.3999,2.00E+07,1
0,0,0.077519203,0,1.208823901,0.000295,0.0006,1.392557342,0,0.000134,-2.00E+05,45.1523,2.00E+07,1
0,0,0.090712111,0,1.126324501,0.000295,0.0006,1.571856969,0,1.04E-05,-2.00E+05,37.9912,2.00E+07,1
0.740774301,0.000103967,0.147938005,0.0993,0.735083642,0.000155815,0.000142439,1.512680391,9.66E-06,0.000222,-2.00E+05,59.4621,2.00E+07,0
0.923959932,8.52E-05,0.035083501,0.127,0.801504307,0.000149639,0.000154075,1.658384156,1.38E-05,0.000332,-2.00E+05,64.0511,2.00E+07,1
0,0,0.119332157,0.193,1.092782641,0.000295,0.0006,1.558621732,0,0,-1.00E+05,46.0915,1.00E+07,1
0.596969864,8.71E-05,0.057514502,0.0935,0.909729669,0.000137496,0.000153087,1.721928784,7.96E-07,0.000176,-2.00E+05,48.8889,2.00E+07,1
0.350353373,3.61E-05,0.042753502,0.0107,0.958537186,0.000115878,0.000145045,1.670844287,4.20E-07,6.91E-05,-2.00E+05,59.2612,2.00E+07,0
0,0,0.130832676,0,1.123419088,0.000295,0.0006,1.414937916,0,6.66E-06,-2.00E+05,43.1941,2.00E+07,1
0.118049459,2.06E-05,0.066154502,0.1825,1.149098707,0.00014484,0.000155518,1.60374481,3.17E-10,0,-1.00E+05,36.5753,1.00E+07,1
0.814904792,0.000232747,0.266130506,1.512,0.911427322,0.000184429,0.000151685,3.055315778,4.99E-05,0.000415,-2.00E+05,29.2353,2.00E+07,1
0.833106171,0.000773904,0.0012635,0.2106,0.639590675,0.00017527,0.000133335,2.073922794,3.84E-05,0.000988,-2.00E+05,27.0728,2.00E+07,0
0.092428657,1.96E-05,0.047449502,0.01067,1.091802927,0.000136624,0.000148215,1.563297116,1.60E-10,3.84E-05,-2.00E+05,40.7664,2.00E+07,1
0.706310333,0.000200254,0.0021665,0.0506,0.668026359,0.000181626,0.000143912,1.677107328,1.16E-05,0.000371,-2.00E+05,45.9158,2.00E+07,1
0,0,0.63726552,0.243,0.938470447,0.000295,0.0006,1.362054737,0,0,-1.00E+05,42.3667,1.00E+07,1
0.495207718,8.22E-05,0.041766502,2.22E-16,1.020077098,0.000148701,0.000139484,1.61190772,1.01E-06,4.00E-05,-2.00E+05,39.9107,2.00E+07,1
0.841570028,0.00018449,0.033914001,0.0734,0.801079893,0.000158744,0.000151392,1.765730929,1.88E-05,0.000178,-2.00E+05,50.367,2.00E+07,1
0.667927872,6.38E-05,0.195468506,0,0.805748438,0.000167296,0.000161762,1.563290761,6.25E-06,0.000302,0.00165,52.0981,-0.173897,0
0,0,0.784457956,0.485,0.794499965,0.000295,0.0006,1.563491734,0,1.86E-05,-2.00E+05,51.8449,2.00E+07,0.7
0,0.001133013,0.348579509,0,0.896148447,0.000147622,0.000280749,1.573264636,2.34E-07,0.000179,-2.00E+05,47.3812,2.00E+07,1
0.588554295,2.93E-05,0.0052115,0,0.94835127,0.000120392,0.000156547,1.560099014,3.23E-07,1.92E-05,-2.00E+05,58.4377,2.00E+07,1
0,0,0.904279859,0,0.731251229,0.000295,0.0006,1.582986168,0,2.07E-06,-2.00E+05,78.5924,2.00E+07,0
0.771174334,0.000158429,0.043809502,0.0793,0.896572861,0.000154757,0.000138617,1.669213615,1.37E-05,0.00011,-2.00E+05,41.6351,2.00E+07,1
0,0,0.073516618,0.157,1.128281465,0.000295,0.0006,1.231549856,0,0,-1.00E+05,45.623,1.00E+07,1
0,0,0.032788502,0.1486,1.186022655,0.000153199,0.000194705,1.603891302,8.72E-08,0,-1.00E+05,43.076,1.00E+07,0
0.732897668,0.000143586,0.110103503,0.0105,0.857102434,0.000169107,0.000155823,1.491360388,2.11E-06,0.000258,-2.00E+05,36.4826,2.00E+07,1
0.400778724,4.52E-05,0.125535505,2.22E-16,1.055727805,0.000147732,0.000159221,1.571285919,2.44E-07,3.41E-05,-2.00E+05,38.6417,2.00E+07,1
0.600959431,0.000134137,0.037923501,0.0074,0.927767229,0.000152847,0.000135022,1.594213094,8.88E-06,7.65E-05,-2.00E+05,42.6591,2.00E+07,1
0.684719368,0.00010403,0.083832003,0,0.919915586,0.00015667,0.000169414,1.53693573,5.72E-07,8.12E-05,-2.00E+05,42.0257,2.00E+07,1
0.478589841,1.80E-05,0.007418,1.072,0.880869573,0.000156596,0.000162789,0.957428377,5.94E-06,7.13E-05,-2.00E+05,39.8578,2.00E+07,1
0.150785276,1.84E-05,0.069578002,0,1.110052695,0.000146886,0.000146421,1.598478381,5.73E-09,2.22E-05,-2.00E+05,37.5541,2.00E+07,1
0,0,0.00566115,0.0107,1.258291737,0.000295,0.0006,1.55509647,0,4.41E-05,-2.00E+05,51.2567,2.00E+07,0
0,0,0.288139529,0.169,1.036973117,0.000295,0.0006,1.586515412,0,0,-1.00E+05,42.5105,1.00E+07,1
0.557824284,4.71E-05,0.033306001,0.1846,0.993763481,0.000148692,0.000141449,1.673494902,1.09E-06,8.73E-05,-2.00E+05,43.0677,2.00E+07,1
0.702913732,1.46E-05,0.075610502,0.182,0.701555,0.000168513,0.000162874,1.56371607,1.82E-05,0.000403,-2.00E+05,55.7709,2.00E+07,1
0.646693797,0.000112335,0.036919501,0.07,0.718743735,0.000167586,0.000138487,1.628347188,3.63E-05,0.000257,-2.00E+05,52.3641,2.00E+07,1
0.727084756,0.000174988,0.094824003,0.1588,0.795774728,0.000158093,0.000151348,1.505405621,1.11E-05,0.000222,-2.00E+05,48.2752,2.00E+07,1
0.846699569,0.000134378,0.066570502,0,0.911427322,0.000162511,0.00014149,1.762290345,8.83E-06,8.97E-05,-2.00E+05,37.6474,2.00E+07,1
0,0,0.134389503,0.0915,1.027504329,0.000171086,0.00019926,1.675938266,8.12E-09,0.000614,-2.00E+05,36.9404,2.00E+07,1
0.490056533,4.76E-05,0.076560502,0.0648,0.84055032,9.62E-05,0.000142504,1.611726353,1.12E-06,3.05E-05,0.00125,60.3695,-0.125719,0.8
0.827919005,0.000365232,0.532689515,0.0522,0.801716513,0.00017886,0.000121595,2.146868901,4.43E-05,8.89E-05,-2.00E+05,46.7723,2.00E+07,1
0.756828448,2.61E-05,0.045778502,2.22E-16,0.910366289,0.00015319,0.000149144,1.515107055,1.99E-06,6.69E-05,-2.00E+05,42.4538,2.00E+07,1
0,0,0.461584516,0.0193,0.865802905,0.000195541,0.000184748,1.454315696,0.000161545,0.000806,-2.00E+05,35.7315,2.00E+07,1
0.766153268,6.75E-05,0.0020645,0,0.735508056,0.000179899,0.000146154,1.567268092,2.11E-05,0.00026,-2.00E+05,44.5872,2.00E+07,1
0.923679921,3.29E-05,0.0146745,0.62439,0.765216979,0.00017549,0.000161861,1.574274677,3.36E-05,0.000533,-2.00E+05,44.3338,2.00E+07,1
0.719019257,6.93E-05,0.035121501,2.22E-16,0.835457361,0.000135204,0.000147776,1.603906964,4.92E-06,0.000182,-2.00E+05,56.9992,2.00E+07,0
0,0,1.343595538,0.005065599,0.743147493,0.000178963,0.000201927,1.56973101,7.13E-06,0.000351,-2.00E+05,36.4007,2.00E+07,0.1
0.979471167,8.56E-05,0.175272006,1.575999767,0.718743735,0.000181594,0.000152527,1.502409994,9.46E-06,0.000986,-2.00E+05,47.363,2.00E+07,1
0.701060386,9.94E-05,0.031656501,0.710676254,0.905697743,0.000150208,0.000143052,0.841390185,1.45E-05,3.72E-05,-2.00E+05,54.9902,2.00E+07,0.3
0,0,1.789110512,2.866853985,0.515147837,0.000295,0.0006,1.335234172,0,2.28E-05,-2.00E+05,78.5984,2.00E+07,0
0.659007992,0.000376937,0.963393528,2.22E-16,0.331466701,0.000115025,0.000140981,2.804598153,1.16E-05,0.000405,-2.00E+05,58.3155,2.00E+07,0
